id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1850859828614185078,"#Seasonalflu

▶️ઋતુના બદલાવ સાથે શરદી-ઉધરસ કે ફલ્યુ જેવા લક્ષણો જણાય તો જરૂરી કાળજી લો..

▶️સગર્ભામાતાઓ અને નાના બાળકોને વિશેષ કાળજી લેવી જરૂરી છે.

#HealthForAll 
#healthcare
#Awareness 

@CollectorArvali 
@DdoArvalli 
@Cdho_Arvalli
@jhparmar74 
@NHMGujarat 
@DmoArvalli https://t.co/bGV2nhUz83",https://x.com/IecArvalli/status/1850859828614185078,tweet,SBCC Arvalli,@IecArvalli,MODASA,"@CollectorArvali,@DdoArvalli,@Cdho_Arvalli,@jhparmar74,@NHMGujarat,@DmoArvalli","#Seasonalflu,#HealthForAll,#healthcare,#Awareness",0,0,0,2,32,0,2024-10-28 04:19:05,https://pbs.twimg.com/media/Ga-TLWXXgAAnW60.jpg,
1850836700001669282,"बदलते मौसम में बीमार पड़ने से बचना चाहते हैं? मास्क पहनना मत भूलिए! जानिए कैसे मास्क आपको संक्रमण से बचाता है।  #MaskUp #HealthyHabits #SeasonalFlu
https://t.co/JYU7b7F48j",https://x.com/hthealthshotsH/status/1850836700001669282,tweet,Health Shots Hindi,@hthealthshotsH,,,"#MaskUp,#HealthyHabits,#SeasonalFlu",0,0,0,0,7,0,2024-10-28 02:47:10,,
1850602259111202819,"More Washington state egg farm workers sick with avian flu; CDC sends help for outbreak #CDC #Seasonalflu #Publichealth #Influenza
https://t.co/B1bfoa5eto",https://x.com/annafoxylove/status/1850602259111202819,tweet,Anna Scherbakov,@annafoxylove,"Gig Harbor, WA",,"#CDC,#Seasonalflu,#Publichealth,#Influenza",0,0,0,0,24,0,2024-10-27 11:15:35,,
1850553630736228486,"मौसमी बुखार के संक्रमण को नियंत्रित करने और इससे जुड़ीं स्वास्थ्य समस्याओं से बचने के लिए कुछ नियमों का पालन करें और सावधानी बरतें।

#SeasonalFlu
#HealthCare
#JansamparkMP",https://x.com/CollectorKatni/status/1850553630736228486,tweet,Collector Katni,@CollectorKatni,"Katni, India",,"#SeasonalFlu,#HealthCare,#JansamparkMP",0,0,2,3,53,0,2024-10-27 08:02:21,,
1850469802319523895,"मौसमी बुखार के संक्रमण को नियंत्रित करने और इससे जुड़ीं स्वास्थ्य समस्याओं से बचने के लिए कुछ नियमों का पालन करें और सावधानी बरतें।

#SeasonalFlu
#HealthCare
#JansamparkMP https://t.co/MFta5hioZe",https://x.com/healthminmp/status/1850469802319523895,tweet,"Public Health & Medical Education Department, MP",@healthminmp,"Bhopal, India",,"#SeasonalFlu,#HealthCare,#JansamparkMP",0,1,5,35,695,0,2024-10-27 02:29:15,https://pbs.twimg.com/media/Ga4wavmWYAAwnl9.jpg,
1850142578080928219,"मौसमी फ्लू होने पर सावधानियां अपनाएं और दूसरों को सुरक्षित रखें। हाथों को नियमित रूप से धोएं, मास्क पहनें और भीड़-भाड़ वाले स्थानों से बचें। अपनी और दूसरों की सेहत का ख्याल रखें। 
#FluSeason #HealthSafety #SeasonalFlu #FluSeason #FluPrevention #StayHealthy #influenza https://t.co/NtwWvV4eAo",https://x.com/nhm_up/status/1850142578080928219,tweet,NHM UP,@nhm_up,16 AP Sen Road Lucknow,,"#FluSeason,#HealthSafety,#SeasonalFlu,#FluSeason,#FluPrevention,#StayHealthy,#influenza",0,0,14,22,333,1,2024-10-26 04:48:59,https://pbs.twimg.com/media/Ga0GupVaEAAdu4g.jpg,
1849723878852972642,"Are you 50 years of age or older?

We need your help to research an investigational seasonal flu vaccine

Learn more:

https://t.co/YrrAmwhjza

#SeasonalFlu #SeasonalInfluenza #Influenza #Flu #Seasonalfluprevention #clinicaltrial #researchstudy https://t.co/IEYIuMABcp",https://x.com/RDEResearch/status/1849723878852972642,tweet,Research & Development at the Royal Devon,@RDEResearch,The Royal Devon,,"#SeasonalFlu,#SeasonalInfluenza,#Influenza,#Flu,#Seasonalfluprevention,#clinicaltrial,#researchstudy",0,0,0,0,28,0,2024-10-25 01:05:13,https://pbs.twimg.com/media/GauKENCXEAAYe8v.jpg,
1849722877009960987,"Are you 50 years of age or older?

Join the fight against seasonal flu

We need your help to research an investigational seasonal flu vaccine

Learn more:
rduh.prcexeter@nhs.net

#SeasonalFlu #SeasonalInfluenza #Influenza #Flu #Seasonalfluprevention #clinicaltrial #researchstudy https://t.co/yNxOsEkFL6",https://x.com/PRCExeter/status/1849722877009960987,tweet,NIHR PRC: Exeter,@PRCExeter,Exeter,,"#SeasonalFlu,#SeasonalInfluenza,#Influenza,#Flu,#Seasonalfluprevention,#clinicaltrial,#researchstudy",0,0,0,0,32,0,2024-10-25 01:01:14,https://pbs.twimg.com/media/GauJJ6SXIAAFnQV.jpg,
1849390500454764712,"With flu season approaching, it’s time to clear the air. What’s the difference between the flu, which we get a vaccine for yearly, and RSV? 👉 Read this week's MedEvidence article - https://t.co/eUNCU0ui9k

 #FluSeason #MedEvidence #RSV #PublicHealth #FluVsRSV  #SeasonalFlu https://t.co/EgfMVYQDKb",https://x.com/med_evidence/status/1849390500454764712,tweet,MedEvidence,@med_evidence,,,"#FluSeason,#MedEvidence,#RSV,#PublicHealth,#FluVsRSV,#SeasonalFlu",0,0,0,1,8,0,2024-10-24 03:00:29,https://pbs.twimg.com/media/Gapa3CfWEAEePgc.jpg,
1848692615442481387,"मौसमी फ्लू संक्रमण को नियंत्रित करने और इससे जुड़ीं स्वास्थ्य समस्याओं से बचने के लिए कुछ नियमों का पालन करें और सावधानी बरतें।
#SwasthaBharat #SeasonalFlu https://t.co/7fK1s6CXYl",https://x.com/nhm_up/status/1848692615442481387,tweet,NHM UP,@nhm_up,16 AP Sen Road Lucknow,,"#SwasthaBharat,#SeasonalFlu",0,0,10,22,289,0,2024-10-22 04:47:21,https://pbs.twimg.com/media/GafgIsBa0AA-evv.jpg,
